source,sha256original,benign,sha256,family,malware,qtdvendor,apidetected,paramdetected,tracedetected,identical,similar,new,deleted,similarity
malPack,4D901F6AA05F2E106BB782CF71A01813EBA6EB091DBDF80AE97F1BE117CFA256,True,2166AB199D145D3A736D87D6E1EA6FC31BF0886627FF9A7AFC8830132647023B,youmi,True,11,True,False,False,7323,158,3766,5016,0.6511069618564951
malPack,6304C825CD1D2B44A12EF912B26B17C098D6D75D116C840B65D0FF84A7229449,True,C99E3D2C6A202BF9446C99B9DB60E492076BCF904287102246A4242A5610DB36,admogo,True,20,True,False,True,5132,130,3541,1125,0.8035071238453108
malPack,E1A43EFC2723BDAFFA75C3CBCD64BFDA009C4826714322E2643D71EB8FBE05A0,True,303F263EF5665AA1CEFE10107537D336A8DC239EF93C44DA5221DA75B7103ECA,smsreg,True,16,True,False,False,2105,0,6318,8,0.9962139138665405
malPack,5D575DFFC29F5DE60F89F043D163A127ED344DAA388E326D0BB74F415DBD4EF5,True,683BEF361BB434578F0960BF962FE65A64E0476E7EF4E602F6A4A76B9AA87F00,admogo,True,10,True,False,True,1511,94,4423,1164,0.545684362585771
malPack,7F546CC6B5BD45D99BFB22A453302D7C477203269FCD718A5CEDD65FAAAF7031,True,567E3320ADD15DE5CB8296E6D038B6E3F9343587772FB91A7FEB0DD942EBD03F,youmi,True,20,True,False,False,447,106,6323,52,0.7388429752066116
malPack,FEEA0CB15E72BF11D64A8A812E4598EAAB4A735667E52BF08AF90093ED4A6A7E,True,254E09CFF11A67FF722DD90221A231ADC8A2575F9D57954D24B1B5B10799E0D3,smart,True,10,True,False,True,14721,1236,23983,5956,0.6717929995892848
malPack,61DBAFF8F5ECA2BC4B296F1C8692001CBF60DBE38FF13736026FF3D659C90238,True,13F9888A29F8E46C1048B42EAF595B3C4EC2005370447B9C5B252A6BF5CCD184,youmi,True,20,True,False,False,2166,391,6412,1231,0.571805702217529
malPack,484F920439C8E7239647F646EBE0B905AF82FC7C8D7A96AB50349051E46D2458,True,CA0E4634E07D79A0E3E0C9D38A6A5CCFC316CC4CBEB58BB397C0ED1CA36679D2,None,True,3,False,False,False,17862,303,335,262,0.9693384707223096
malPack,6EBE12EC5C44E6746BB4A1499C476EBFFFA66CAF9685D83C01A4CF6E264CB85B,True,2194B0D3ADC491AFECA26D19825EB9A3770665935FF9044C21D0F835C1F7E8FF,dowgin,True,18,True,False,False,982,138,3038,499,0.6065472513897467
malPack,C50531C6AB6DCB23F23FA3AA006CD313086877729253B69DE6E4ED91AACCC155,True,99789F6A9C391A0FB3A96A618411F86885DA62F8B56E21DE7CAB34FF32798B03,dowgin,True,25,True,False,True,1296,427,840,281,0.6467065868263473
malPack,A52312A5381D2E5C173211CD0106943C5080066A5CC9FC7C53D29C4FE2819D4F,True,4CF46E44141661C9B0CFD477CE8BA91FEC8F45E9ECC26C7F8EB97085AC13E7C4,dowgin,True,19,True,False,True,1911,132,5695,1239,0.5822669104204753
malPack,2F480CC018B4D146BF2636026D0A76A59D22BF28D809AE51A7AE7FBCF4CC2341,True,F551F8B0A88162EC6F188E6C2DCA90BA82580EEAE566235A5DF5C82FAFA157BC,smsreg,True,20,True,False,True,8433,648,21028,5301,0.5863579474342928
malPack,CFC296321E4647C3EC538B05C9A935D9D0D31AB3D3AC93CA58E37A2F16E02105,True,4033F4F440AE12667339B988A42CB931657F66E9394CF3144AF24612D4604C0A,youmi,True,18,True,False,True,30660,542,6135,1691,0.9321132155777825
malPack,85BF0791C84F872F00E37786EDBA78324A3799DC499F100C8249F38E236A98AB,True,281332D46F7AF8E41A0773854621122C4CCE414D3640AA350C78710BA2C6E348,igexin,True,13,True,False,True,6512,684,7623,935,0.800885499938507
malPack,05D7C5F77453137DA3AEF2C10D8C2ADF6402E5796B8EFFEB98FAE1C0BCAA9118,True,4F3A369D946C6AA2DCFEFF70ED43456118FDC1B0938FF139D914203358E26DC9,dowgin,True,16,True,False,True,5233,297,5340,1896,0.7046862375437651
malPack,BE3A67A1B3D3353302487A0DC3370E71B80DD8364501A04D256B74822482CDF6,True,21B13D412761E79AA60900214A3C16AE880B2240B3893C1ADEF20170AAA91B98,dowgin,True,11,True,False,False,917,6,63,11,0.9817987152034261
malPack,4CC7E4D98BDA27BC224BD35339DA6F5059BEFC8F15BE995DE2E4D909EFB939F7,True,E90A085F1D71EAB50E3C75DBBB6860820F2DE3C95E09D3550863BFDEF9EE782E,apptrack,True,15,True,False,True,7784,246,19789,138,0.9529872673849168
malPack,85BF0791C84F872F00E37786EDBA78324A3799DC499F100C8249F38E236A98AB,True,6D26BB4B315D3803D85C2F2E972F50E69C53EA2812D7949D14DD4A024ACD0D03,igexin,True,14,True,False,True,6512,684,7549,935,0.800885499938507
malPack,2EF67B4C53750A7DB868F5605A7413535353054AA8EE0AF9136B77CE8613D2CA,True,EAD238777C37E4990F57F735B7035EA5A57D89D1E1363F8B566317C9419B6EE1,fengvi,True,12,True,False,False,6705,1264,601,401,0.8010752688172043
malPack,9F7307BF410EC850740A1BCB4F6FF0056EE305F4A6BA9591860D022F65AC574F,True,7A0972DF897289954EB02B9C2C112DBBF773C1FCE065A0990BDC258D8D2A1E4A,apptrack,True,15,True,False,True,16727,1745,11855,2873,0.7836495666432419
malPack,2B4CCE6A3E4BF0868BEA08B88E788D78BBAF3DB61E2D62B48E7AADA173C0D757,True,F521990CF700A41446529C4A9A5430A030BF60BAAFC2EB0A63597E9B38C8CFCD,dnotua,True,20,True,False,False,21794,1,542,0,0.9999541179169534
malPack,2DE5AC54C344D8DF95B8BD66BE1D1F8C0B9EA7C8C5CC0155118BCA6F20490EFD,True,8D300338B057E92AE7E5223003CEDF657B13E616B7124AC6DECE981A03F7A528,pandaad,True,15,True,False,True,1149,40,331,0,0.9663582842724979
malPack,1A26342D47028F7CF1CCDFB5B67C2D039049E53B6958C42082ABE7DDA1AF2EE8,True,F14EC88F47838E2ED74ADF5BD5E6BBE32925364DC660765E2E2CAC701B547910,hypay,True,21,True,False,False,29826,574,7826,2819,0.8978596586290978
malPack,CFC296321E4647C3EC538B05C9A935D9D0D31AB3D3AC93CA58E37A2F16E02105,True,27B244371CDD508D2A304B8894E37145FD9585CF1EC5B2A1770657152517A078,youmi,True,13,True,False,True,27700,672,8106,4521,0.8421244641717083
malPack,8A89B6D833E508ED9D299D3FC5314EA1E874D985A0DC3DCE5993012127E5D830,True,3D6C1BF11B4C83F928A2ED11521285E90196E6CE45CF8F02D05E8EF24DEEB39F,dowgin,True,19,True,False,False,1995,35,2152,14,0.976027397260274
malPack,74B1F4DC87FD223E95CC8F957C1068331F3C4D1A474083C0122E20589CDDDDDC,True,7F2CF8175BEFAB82FF0BC99B53241D959B7E35D53C656B7017BDFF24347B3424,dowgin,True,27,True,False,True,750,11,356,19,0.9615384615384616
malPack,6158235027F615A1B1A6941882E3C33DE4512D6585203A35F693A8FD700E22C0,True,40F387CB8EA5987D740D3753E985097FE20DA23507C9BC84F79F1A764A74CF45,wintertiger,True,28,True,False,True,11240,727,1532,1175,0.8552731699893471
malPack,72646EAAA8280704EA0A1A61271617074EBAE3A17A4D62BFD5AFE323FB2B2EC0,True,F53DB063B9C3582192F55D09CDFBCD0150FB9D79E2EA3892C10B011C69F54E75,adwo,True,19,True,False,False,28104,518,7715,9561,0.7734265349368412
malPack,D83ABAC8565BBA2525AB20BB799699A7649456AB95DC492B02C5082A1841BB2F,True,1BCAAEE824598DCE28391BE37580C4C4A47A2312C46E37B610B0A7B7FFEE119A,None,True,26,True,False,True,11521,3737,14119,5977,0.5425476807157994
malPack,05D7C5F77453137DA3AEF2C10D8C2ADF6402E5796B8EFFEB98FAE1C0BCAA9118,True,9D9021FC62245DBAA5D1D4CECE0F43AFCBF9EC3ED575739472A328AB911BC5C0,dowgin,True,21,False,False,True,6178,288,5240,960,0.8319418260166981
malPack,0E6EC5D537C38F90A7B1E48E18D280F0A0B517CF9CBAD992A225B13A4383C8FF,True,28EE40BE6A95946D9AD33034AB93D49B91667B9F628B7C60B32DCD59AC6287B0,gappusin,True,19,True,False,True,1661,232,851,954,0.6053206997084548
malPack,12AF26C9B46C2B4FA3CEB6EFCBD20C6E15627CBAABFC3DFD7D012720145AF602,True,989B3A0600304469EF189ECDB6692BB2DB04287020564ECA1B1060C2084E84FF,dowgin,True,20,False,False,False,169,3,27,558,0.8492462311557789
malPack,D8EF59CD6568BBF20A4A280B9FED418CCDE1D90AC3992E22C99AAE45DE65B1FE,True,0356882521CDA680B3F7E8C278C6E505CDDC5345B25DAAC5177511A591B2584C,None,True,16,True,False,False,844,10,252,598,0.7631103074141049
malPack,CFC296321E4647C3EC538B05C9A935D9D0D31AB3D3AC93CA58E37A2F16E02105,True,900E3C7744C6973B28C0D8F9CDBAB862233D77C26D532738E957407A7A50E4EA,youmi,True,15,True,False,True,30660,542,6135,1691,0.9321132155777825
malPack,D777289D4ABA7C3F1FB57DD0AFD431F651757BD9A48376F3CFE419A521B40B7B,True,2366FCA3974868BE0ABE8716DE33BE5B567BCF97181E5DC9FD08C72104F10770,None,True,12,True,False,False,20469,1444,3255,666,0.9065503343815049
malPack,950BA9DD31D94764851F3882CD542C3DE6793735AE81F492921AB9D0B840F99B,True,90F0C228AEDE96DE2A97313D7792050EE95DBAD69B06FDDF0A2A3510502AA1F5,gappusin,True,18,True,False,False,842,87,1978,5,0.9014989293361885
malPack,87CD59BABD8665B622D0739B13545073CA337CF329EEB11080760806529ACEF9,True,4A8A655FC3B5EF1B5DC92E6FA74943AE32D0A6C871CDFEDF313EDBF6CD735D91,dowgin,True,26,False,False,True,799,11,1690,19,0.9638118214716526
malPack,09E075007B7338294303196C8F9B8B1035CAB74E819CC7239CC4F47C6B32C0F4,True,43EA70D284C8DE2D36A05F024821C618BAE3652C9CEE856F56A240283801D8D0,apptrack,True,17,False,False,True,14358,1576,16475,9315,0.5686561844033428
malPack,5632C3F7F0B8A95BEEFEA8EE6AA180953322B8B9000295ABE5DBD441F1DDEA60,True,3428E9C86F4F302377F5384F14B8942937A7B69A350EDA8E3237A52219D02DED,smsreg,True,23,False,False,False,11,5,1,5,0.6470588235294118
malPack,81AA5014E8E43A8C7EB31ACA4E75460C08F600508474DE9AF4E3A45C21C604E6,True,A4E0391A6E87FB0D498BA549DF06767EE4161D8F50CB5CD8CEA0D9E8C8365EF7,igexin,True,13,True,False,False,4690,716,20693,2794,0.5719512195121951
malPack,394B095D69EF9B7A74C5F1FADB88D676704B0A67E013F5FBCC9BBFA29DD1D64F,True,6BD368DAE0EF7C68A26026A6C2D09238A7FDCDD30C9E90550B813A5C978772B2,kuguo,True,26,True,False,False,3211,1,1850,0,0.9996886674968867
malPack,9259C664F8670FF445F2E5ED19FBB8DC7E4A884779A5FB85834A5D61403C6B75,True,8450A5EA9225E7A3400058DCF560C647698BA51F57B46555EB04001DA199F6D2,feiwo,True,14,True,False,False,1586,396,715,5113,0.5880608083055247
malPack,0A1C933CC001796803D0C0E8154491C14A376CA2AEBB87DF58EFEFD2746E74CE,True,B0E9E7E35524F4928355CB994244D9CD7A0201D7070CA13DBEB09BAD6B01C6D0,dowgin,True,29,True,False,False,4847,80,1206,0,0.9837629389080577
malPack,9A01FFF5F9D56C3C861E997174B6950DF55A8D246B0F7782F1E8AE34485E401D,True,1BC2D757FF65CCA65B688B148BEAC9E69EC5AD5229D53785F1330A5C199AC373,None,True,3,True,False,False,13446,266,2551,180,0.9678951914771091
malPack,2F480CC018B4D146BF2636026D0A76A59D22BF28D809AE51A7AE7FBCF4CC2341,True,824F80810D9C7FC8702743FB5DAD2505CAD606CCC872EC72117448E0081BDAFB,smsreg,True,19,False,False,False,8419,610,26580,5353,0.5853845084132944
malPack,B6BBB0296D5B4D93CDFFBFEFA6EEA2ED4D790D1032C6186D3B3AFFC6B515DE8F,True,DC73C3882D1D7D8F48E30EE665AA19A6C6C78D3EB96B2250BCE479279766FF7B,cimsci,True,9,True,False,False,3035,58,2375,0,0.9812479793081151
malPack,7EA49220007E8DA9855155141E9D2E853442D3D2F7EA335D2A5E06AC8D290A89,True,09849EA3D2758AD7D94AF4BFCA8BCB2FAAD91107CFD42AA87D0CA0281EB88696,smsreg,True,7,False,False,False,15909,86,73,3893,0.9901045556385362
malPack,62EB7FB7B765485238ED8D1C48F782A5C7D59585F7616E8544DB9BB312384F8B,True,BE1B69A445D80E1CA7971F31A020CB5F7368EF3FCFB6DF5FD5851A33B9A37A90,umpay,True,6,False,False,False,25245,1,1842,0,0.9999603897647152
malPack,03D7A8CD7FAE3185A5FC2B358012946F99B2E5AC2FAFC396376F3EEDA52D2B65,True,9E93DD13AD3ADFE218D2E43CF0FE77E7507B15F361D44BDAB6108F46462ECD0C,None,True,2,True,False,False,9491,1658,19594,5406,0.573301117487164
malPack,58B918611FCB2DD8DC26C37CC6F163055306E8EFCE89DE52CCC801E109DDC970,True,C50DB201C229AFBA651B62EB301D1F9C3C42A2B2BC4FAC37B8AEB3F5483D4A4B,None,True,2,False,False,True,21225,3922,4003,3416,0.7430942127927739
malPack,1EB49F78C05E090AF0B8A036F403DA652CCB151AA27D5484D005529ECCFB4F6D,True,504190AA9A414BE3EC28ECF63621E605678DB61F2BF2843A93EA344ED6582C19,kuguo,True,25,True,False,False,467,1,1840,0,0.9978632478632479
malPack,4D901F6AA05F2E106BB782CF71A01813EBA6EB091DBDF80AE97F1BE117CFA256,True,CF9DCCA53B14A522C59D722D8215D17D561CDD49B68D8342344D627236753FF5,youmi,True,10,True,False,False,7284,194,3790,5019,0.6464323748668797
malPack,7EA49220007E8DA9855155141E9D2E853442D3D2F7EA335D2A5E06AC8D290A89,True,22DF82E22BDB52F3AB568F7D5C3862DEE469C41046A374E4505915E0A8D6520F,smsreg,True,11,False,False,False,15909,86,73,3893,0.9901045556385362
malPack,4929B701FB22EB0D8B9C011AEA8822E49B49163D431361EB4EAAFB67CE275E1F,True,93237C059BA5E73DA2488961A0FE15982EC26E793EC6E6BE58C69E0D0A7B1210,None,False,1,True,False,False,526,173,315,377,0.5187376725838264
malPack,501277346C75D37F2A36159A6B524C7BA1E07FA6CDFD74200670A511F067DDD8,True,5AFD8CF21D1AEAAA1D7946F6A47862B2586B197E4047DA72FB47968048F609D3,gappusin,True,13,True,False,False,1957,93,1226,182,0.8767921146953405
malPack,AB268E757FF3AD90DFF92F8A761E9B37E5801B9100AEA6F414415AF0CD579811,True,478833CD50BF62F4CC1CE3D16E1FF3DAE33625323F1BE400243366441172A75F,plankton,True,29,True,False,False,565,40,4581,180,0.7197452229299363
malPack,09E075007B7338294303196C8F9B8B1035CAB74E819CC7239CC4F47C6B32C0F4,True,39512E5E65852C205B30DDFD1D026093B3CD1A1927B2EE12B541ED1E55FA2D66,apptrack,True,17,True,False,True,14330,1584,19941,9335,0.5675472295932512
malPack,A7B21B32A16379DCD9474E9A7D16499281066E8A26C7F608B46F796F4ACFA845,True,2EB67D5C0EFD7A12500227F06851711F299A609D12436D39E30CCB7D7210D484,domob,True,15,True,False,False,3474,151,1049,100,0.9326174496644295
malPack,B641DA192B02A9EB14D7F04EC806517FF4389E7ED33F442E190AAEE706937E00,True,F345B227FB0C625F8F6033F06684106C9D841D9132632A55F85E03B281FF7EEF,None,False,1,False,False,False,3549,527,1245,3420,0.6669798909979328
malPack,4AD0172B7416B096ABBEC8ADE80C671BD69886ACF8FDD71BEB110B3A2D3E817D,True,70E73AA88CF7F433D362242C0D99D51FA1243828B33A8EA9D5B559B711C4080E,adflex,True,23,True,False,False,110,6,89,0,0.9482758620689655
malPack,410EEB95BAC6D9325DE87447BD34766E5D70E7122272EDEA9775D0C25227E546,True,B14B70255D1149D3EF0F2732B4C164228BE24283C2B54589C111D8322EB775B1,leadbolt,True,12,True,False,False,7452,2,502,227,0.9701861736753027
malPack,11F1964EB5BF1C9E931BF12D93BD28F1717D8B7AB46841C66861BC14A6F1254C,True,18E16BF9F7F12543BF8BC23AC5FAD807E6AF42D9E4C33C9C42CD561C0164397D,youmi,True,25,True,False,True,3570,70,4337,287,0.9090909090909091
malPack,58C39AFE5C1D8CCDA14F08C2D714E73AED8F1F6ECA2DE8B67C6B3E7E302858D6,True,1E4D0FA5CD7E3296C92F987E01CBB4D15DD2B683FE6D8222FC8ABE04123C54D6,None,True,3,True,False,False,3263,76,1043,41,0.9653846153846154
malPack,09E075007B7338294303196C8F9B8B1035CAB74E819CC7239CC4F47C6B32C0F4,True,DDC350753F4CFE7FC9C4C7A438E4045D05880E48F8BB236D035E91D016D45EE2,apptrack,True,14,False,False,True,12627,2878,17330,9744,0.5000990138223296
malPack,8633939F37C59D051C071063B9A7409309CF16CC0D9EB1C9F1B1296953B35D2B,True,F96F35F420EFFFFA1C3E0636164C4B4EA8A1E70DC4606B58AB923DFB59D0E06B,airpush,True,16,True,False,False,4236,115,9222,33,0.9662408759124088
malPack,311B4099CDA340FE0185C5D674BA6189E407E8DCE15B2CA2D886BB6DBE85A023,True,8177DD52DCCEF5257AD37885D51CDBEEA086397A6F5138EE6E7EC0F379EABC8C,plankton,True,34,True,False,False,87,6,4569,0,0.9354838709677419
malPack,E6D99D289F32E14598842E947FD20951717841622F4DA9F0E9606A10CEAAA261,True,3375566BE4C6D69EE020B68548E1AE584EC56CC218DD91F01CCFFB3FBCE364C1,airpush,True,19,True,False,False,2956,194,278,753,0.8623103850641773
malPack,51675C19EE1BABF158A15DD0EBDF4954ACFC62CDD5F42F9ABCDFE17DBFB93D2E,True,5270D5595E96BB4B53AE26F3A3E01785177600D43A0C4497B78A2849781F2EF7,kuguo,True,19,True,False,False,58,9,7531,0,0.8656716417910447
malPack,AB268E757FF3AD90DFF92F8A761E9B37E5801B9100AEA6F414415AF0CD579811,True,81F47909953C3BB2720081782196960DFE7313BCC5C4CF88F02DF14FCBE769F7,plankton,True,33,True,False,False,565,40,4573,180,0.7197452229299363
malPack,6553C6551FDE10294DC6D9BF4D71E2BA8B06896973AA9FFF96747DD6E6742C1E,True,F18014682EF95991C73BC32B4A0BE9BD199CE59A3D2B81C3936320714C149DFB,gappusin,True,19,True,False,False,20402,9,1895,0,0.9995590612904807
malPack,D5D544BC295AB9CD5210415E2C15A77B7DD4D76203E88D5E660674D8DF58948A,True,904D2DC0F112059EAD90A224793CDB7C67502B568D1E6262CACA19E4C36BF9C3,smsreg,True,12,True,False,False,10754,495,2379,11053,0.7891106545347814
malPack,ACE04E4962337C9FB26217DC973EF52D737CC24D0393584142A76B0A7803EE26,True,76E851B09F2F9752CC8B236B1B80D6F27953926AEE114B1940F0F2268D093014,None,True,3,True,False,True,14155,263,4113,274,0.9634494963245304
malPack,55F97E9BFA390B4F3319B997E91C0D19F91E39C8353B48D322820427128C7EB0,True,99E43B9EC2BB57AC05549C88C7A8EC21FE26412D2D82F05FDCCD138AAD1CC937,leadbolt,True,22,True,False,False,505,13,211,369,0.6927297668038409
malPack,FE3AFDF01755C23E8FAC5B5B5A11DE764180C677839FF5D1300A1BEC890AC8FC,True,7F1CAFDB2AF523AB97093172795A7AA083D09AB9B5212EC9506C5223993B900D,opfake,True,32,True,False,False,1853,1,52,0,0.9994606256742179
malPack,3F3B452C110D4CF340A60C70338329EA11613CC15C6E38789B997B5ECF11ECB8,True,C8DCC3C62787544758807D1BAC248172319CD125F46E6AE82F4A2D19BEC77788,dowgin,True,25,True,False,True,3521,21,723,928,0.825556858147714
malPack,C971B5C8C8D031FE357B98308AF69A2EA86D5AD5B90A7747190DDB9B8897C498,True,0973E8EADF606B6599B9D4F7CA723D5402D73AEF43BAEC04752360BAF182DC42,None,False,0,True,False,True,7085,2069,5654,2032,0.6333810119792598
malPack,102DA6C0A34D0E5C19218D960D28054AAB1982E8DE337CE5CCB51CDB369D1515,True,C9B0D37112499667120BA6B347AB45316FC3F65BF32A3690FC2B5DB585949E4B,admogo,True,16,True,False,False,12083,185,7406,12,0.983957654723127
malPack,51675C19EE1BABF158A15DD0EBDF4954ACFC62CDD5F42F9ABCDFE17DBFB93D2E,True,7FB05FF77F6C9FE46C972578116DA1F4E463344B36C4E65101721262227E3ABC,dowgin,True,16,True,False,False,58,9,267,0,0.8656716417910447
malPack,08C6DD3989DEF41097A7D7D0BDAE53E1048780D109A40CD19D86DDB8AE1A6B6E,True,23077AF3E3634F4E7049235E62C7011AB2D691F49D6097E06BD44D0F626E2BED,youmi,True,17,True,False,False,150,2,2938,0,0.9868421052631579
malPack,CFC296321E4647C3EC538B05C9A935D9D0D31AB3D3AC93CA58E37A2F16E02105,True,FFE08B358EE429A4CDEEE91332E0F9FC167A72662B2226C7275620802DC3C1FF,youmi,True,19,True,False,True,27700,672,8106,4521,0.8421244641717083
malPack,F63CBD90536753F9408249BA29764D42BAD8F2EC6913E1DECAEE8E7ED5CE0F98,True,7E51A1AFC4203317651AB374449F512F91A5233FD4BC79BD4583D136936CE0DD,None,True,24,True,False,True,11521,3737,14119,5977,0.5425476807157994
malPack,554588EF00132CFE6AA5D5D1BD3F6BF5B2B4BC5F3B603CEE18ED901B3173B6EC,True,DED24674E80D2844850A1E0CD857FF6EFD61E0332893BCDE1429DFAE997590FA,ewind,True,24,False,False,True,13005,1174,1154,986,0.857566765578635
malPack,7C52A19DD7B7894150F29729803B7CFDF2DA94CFA4CB87667D79D4C22DE488C0,True,C0FB69F8E38B24013DEE19636D6F413D84DE3BEAD0F9BEB08BE522D387B40D4E,cnzz,True,15,True,False,False,6811,62,1743,12,0.9892519970951343
malPack,0298DA39D1954F04EEDAE17619DF0068F374FA5B0243CF1EE47815C7F0FC0A3C,True,6D2CF467A4061F398717EA7EA0BE76F201B5C03DF2A0C872451F7A113FC2BA9C,None,True,3,True,False,False,8005,332,8101,3126,0.698333769519323
malPack,0CD29AB7959A3D2DF9BD156AAF0052415BB8F79750927C12E0C0CBE2440B7BE5,True,6BF44780BD9D0C33657EEB92D4CFDC1709DABE20E9914F32BBBE22F21DF3C600,commplat,True,17,True,False,False,7273,855,17226,259,0.8671753904852748
malPack,311B4099CDA340FE0185C5D674BA6189E407E8DCE15B2CA2D886BB6DBE85A023,True,E4E0133AA0B649782FF866A593EB03DA088DB294899FF07B4655E3C66042439A,plankton,True,26,True,False,False,78,12,3633,3,0.8387096774193549
malPack,9818DF95070FF87E0A70F2ADBA5FE1564FA085AF6EE06796FA2796C7A0A0EEDD,True,E28DE79A2C615560F9BD4B0CA655879CDFC910645F6A3B9F03EAD2BDCDE0611A,gappusin,True,20,True,False,False,2861,230,1499,5557,0.6233115468409586
malPack,A3DE3CA75CCC8E1B396AE0D827766BEF218EB9ECE406D14F9209F73FDCA875B6,True,C19C117355C2CB8A093E27186A8C2B27AEEE60DD66D70F88BDC15AF66A284CE1,droidkungfu,True,31,True,False,False,94,34,1444,1,0.7286821705426356
malPack,6553C6551FDE10294DC6D9BF4D71E2BA8B06896973AA9FFF96747DD6E6742C1E,True,7252537AABBD16C6FB5073D1695C54D53BA4A0FE3470DE3B453971DFE1138B65,gappusin,True,15,True,False,False,20402,9,1895,0,0.9995590612904807
malPack,B684FE0D716BFD708C8B5EE5F3E732C99C4C8C4F190A9A7C3EE1E09B13AB802D,True,FE9E9E635C9A187B0A8B9AAE7BEA15FE150AFCDA3A6832035437FA7E1534BFF2,None,True,7,False,False,True,21568,609,9445,2576,0.8713287278309699
malPack,2CCA71C6B7B75D463CFCCEEC64405EA92AC81E6FBCF2EA27A8143B0D81E990B4,True,4D668B3BC86A079F58AD4081B19D1D04C55D703DE4E5FA22623FBFDC481882EF,kuguo,True,23,True,False,False,2433,2,611,0,0.9991786447638604
malPack,2387E7365D93447C3E5ABC3D4E49DDCA0083C71260E4945451E02ACCF5BE6A51,True,353F645CB612394D7C3D0DF14245A871A3A71B220759BC1654D2FDE7198AA4B2,youmi,True,10,True,False,False,13024,195,4295,152,0.9740483135143221
malPack,9CA0E2A619AC89F59F87015E24E4F220667B7A208C8E1D0788934BCEBB52852F,True,BCF34271A1BBA25660D75E8B5FDB46404C6CDA3555856D8CAC0214ED7E989809,kyvu,True,9,False,False,False,2790,13,0,0,0.9953621120228326
malPack,05D7C5F77453137DA3AEF2C10D8C2ADF6402E5796B8EFFEB98FAE1C0BCAA9118,True,BC2007F1391947A4C4ABF4D486CACBCEE7975CAAD52D086D23B7E65652D0C589,dowgin,True,16,True,False,True,6178,288,5240,960,0.8319418260166981
malPack,97C6CCA92D559167101E08C8D1BC143980EAF8FAD038DC83663405E544EDF18B,True,A77C1AC3343DF70D385F39E1A2A0026B128AECD1F855BE118BFD96BD6EE1B44B,domob,True,9,True,False,True,7369,438,11626,5743,0.5438376383763838
malPack,17ECFDC6C65C902673E9FF28855AC67C6AA24F1E6464178C6902A7C3A1A8CB74,True,78192197BA30E9AA039E4DD087335B5AFF2F87F7AAB32D7010C296DCC25BB232,None,True,4,True,False,True,4410,550,10508,3542,0.5187014820042343
malPack,AA89A6DAD3DE3FDBBA0EB0A3FA878F242F8E290A77681396A36172514F748A83,True,B56EC3E3516B4E014DC0E9858484EA0D118470593DD89F00DCFD141F0F33276B,kuguo,True,12,False,False,False,6683,1,0,0,0.9998503889886295
malPack,554588EF00132CFE6AA5D5D1BD3F6BF5B2B4BC5F3B603CEE18ED901B3173B6EC,True,ED5D1D88379B2E748992F18D2DCD8E6A3BC1AD99B1C91DB94BD9FB0E656218AB,gorpo,True,30,True,False,True,9093,1370,11525,4702,0.5996043521266073
malPack,BE3A67A1B3D3353302487A0DC3370E71B80DD8364501A04D256B74822482CDF6,True,E2DA084C62F6BE52C240FF571A19EDA7FB94BB1DCA5856CD67EC123581A60E92,dowgin,True,9,True,False,False,922,1,63,11,0.987152034261242
malPack,F07A249954F2829E9CD5F3D18443D1C33806ED705E9DB5FC9D18113044763C3C,True,4F279338E10FC83419C774569E6A4B1E13660798B92E4BFE4102A3856BC9DEB7,youmi,True,19,True,False,True,1071,17,8225,27,0.9605381165919282
malPack,09E075007B7338294303196C8F9B8B1035CAB74E819CC7239CC4F47C6B32C0F4,True,3CE8627F080C62EFCEBBAE08561A3AEE429C342B4DE775D86CE7D1C8FBB7651C,apptrack,True,20,True,False,True,14320,1589,19956,9340,0.5671511743039328
malPack,BFD2EBEA6448CC9E0E00CE2709ABE55B5C6A2B9AD7623031A7FEDAB453A0D74F,True,0AEA10C6B1B0100B4F050F1DE6C4BAC748F033A3926A81F83593C3B1D16F12A3,admogo,True,13,True,False,True,2904,29,5794,48,0.974169741697417
malPack,2F412D7F210304A7C8BBF93A075A9161C5F99B268E1854664C4DB1CB751C05DA,True,20A04B48B1BFFB597CAC02113EC5DDD564098398E4DD4E769934E14D82A5D10B,None,True,3,True,False,False,14962,529,12645,1418,0.8848542196463421
malPack,17B675DD1392127FE2D16411A19CB027B4287DD753C3E5B4668EFBB89189E018,True,32B8B676BA801E933E2F9204D5398D1481F4DE0B9079065A690CBCCB1A1BC68E,kuguo,True,30,True,False,False,1578,220,478,0,0.8776418242491657
malPack,C3F51E5660D2447FDE498E67BCE43BDF75CC1AC5E68197D50764D1097AF88994,True,AA47A8897C7E45EBDA0B64D3E2D33426B3A6BEAB563397D3E9C465443BF8D2DF,plankton,True,30,True,False,False,522,85,4052,233,0.6214285714285714
malPack,0AA272DF16AF3B41F9B517BCF700057D284ABBF5E2FBC7E2CC929FFF73BA6943,True,01EB9495FE89FA21F7337F9C58D46D17AB3B51895568F786FDE070A2E98E4BFE,youmi,True,19,True,False,True,652,91,9492,49,0.8232323232323232
malPack,5632C3F7F0B8A95BEEFEA8EE6AA180953322B8B9000295ABE5DBD441F1DDEA60,True,B844511846386132BB1CC730E9A4B7C4E81A5C8DBBDC7C2D9260BBD8C9B702CB,smsreg,True,18,False,False,False,11,5,1,5,0.6470588235294118
